NAME,DATE,TMAX,TMIN,MONTH
"TIREE, UK",2023-10-16,53.0,41.0,10
"TIREE, UK",2023-10-17,57.0,42.0,10
"TIREE, UK",2023-10-18,57.0,50.0,10
"TIREE, UK",2023-10-19,55.0,52.0,10
"TIREE, UK",2023-10-20,51.0,53.0,10
"TIREE, UK",2023-10-21,53.0,43.0,10
"TIREE, UK",2023-10-22,55.0,43.0,10
"TIREE, UK",2023-10-23,58.0,41.0,10
"TIREE, UK",2023-10-24,54.0,49.0,10
"TIREE, UK",2023-10-25,53.0,36.0,10
"TIREE, UK",2023-10-26,56.0,45.0,10
"TIREE, UK",2023-10-27,57.0,49.0,10
"TIREE, UK",2023-10-28,54.0,51.0,10
"TIREE, UK",2023-10-29,51.0,49.0,10
"TIREE, UK",2023-10-30,49.0,45.0,10
"TIREE, UK",2023-10-31,50.0,42.0,10
"PRESTON MOOR PARK, UK",2023-10-01,58.0,52.0,10
"PRESTON MOOR PARK, UK",2023-10-02,60.0,54.0,10
"PRESTON MOOR PARK, UK",2023-10-03,63.0,47.0,10
"PRESTON MOOR PARK, UK",2023-10-04,62.0,54.0,10
"PRESTON MOOR PARK, UK",2023-10-05,66.0,56.0,10
"PRESTON MOOR PARK, UK",2023-10-06,69.0,58.0,10
"PRESTON MOOR PARK, UK",2023-10-07,70.0,60.0,10
"PRESTON MOOR PARK, UK",2023-10-08,65.0,54.0,10
"PRESTON MOOR PARK, UK",2023-10-09,68.0,54.0,10
"PRESTON MOOR PARK, UK",2023-10-10,53.0,55.0,10
"PRESTON MOOR PARK, UK",2023-10-11,58.0,51.0,10
"PRESTON MOOR PARK, UK",2023-10-12,56.0,37.0,10
"PRESTON MOOR PARK, UK",2023-10-13,54.0,45.0,10
"PRESTON MOOR PARK, UK",2023-10-14,56.0,42.0,10
"PRESTON MOOR PARK, UK",2023-10-15,54.0,31.0,10
"PRESTON MOOR PARK, UK",2023-10-16,57.0,38.0,10
"PRESTON MOOR PARK, UK",2023-10-17,61.0,40.0,10
"PRESTON MOOR PARK, UK",2023-10-18,66.0,49.0,10
"PRESTON MOOR PARK, UK",2023-10-19,54.0,52.0,10
"PRESTON MOOR PARK, UK",2023-10-20,56.0,54.0,10
"PRESTON MOOR PARK, UK",2023-10-21,57.0,45.0,10
"PRESTON MOOR PARK, UK",2023-10-22,56.0,39.0,10
"PRESTON MOOR PARK, UK",2023-10-23,52.0,42.0,10
"PRESTON MOOR PARK, UK",2023-10-24,56.0,47.0,10
"PRESTON MOOR PARK, UK",2023-10-25,55.0,37.0,10
"PRESTON MOOR PARK, UK",2023-10-26,56.0,42.0,10
"PRESTON MOOR PARK, UK",2023-10-27,52.0,46.0,10
"PRESTON MOOR PARK, UK",2023-10-28,57.0,46.0,10
"PRESTON MOOR PARK, UK",2023-10-29,50.0,48.0,10
"PRESTON MOOR PARK, UK",2023-10-30,55.0,47.0,10
"PRESTON MOOR PARK, UK",2023-10-31,56.0,45.0,10
"WRITTLE, UK",2023-10-01,70.0,55.0,10
"WRITTLE, UK",2023-10-02,66.0,56.0,10
"WRITTLE, UK",2023-10-03,65.0,53.0,10
"WRITTLE, UK",2023-10-04,68.0,51.0,10
"WRITTLE, UK",2023-10-05,71.0,54.0,10
"WRITTLE, UK",2023-10-06,76.0,56.0,10
"WRITTLE, UK",2023-10-07,77.0,58.0,10
"WRITTLE, UK",2023-10-08,76.0,50.0,10
"WRITTLE, UK",2023-10-09,78.0,51.0,10
"WRITTLE, UK",2023-10-10,71.0,51.0,10
"WRITTLE, UK",2023-10-11,67.0,59.0,10
"WRITTLE, UK",2023-10-12,70.0,54.0,10
"WRITTLE, UK",2023-10-13,56.0,55.0,10
"WRITTLE, UK",2023-10-14,50.0,41.0,10
"WRITTLE, UK",2023-10-15,55.0,37.0,10
"WRITTLE, UK",2023-10-16,58.0,29.0,10
"WRITTLE, UK",2023-10-17,62.0,39.0,10
"WRITTLE, UK",2023-10-18,66.0,53.0,10
"WRITTLE, UK",2023-10-19,58.0,55.0,10
"WRITTLE, UK",2023-10-20,62.0,57.0,10
"WRITTLE, UK",2023-10-21,61.0,53.0,10
"WRITTLE, UK",2023-10-22,58.0,40.0,10
"WRITTLE, UK",2023-10-23,57.0,37.0,10
"WRITTLE, UK",2023-10-24,57.0,42.0,10
"WRITTLE, UK",2023-10-25,59.0,38.0,10
"WRITTLE, UK",2023-10-26,59.0,40.0,10
"WRITTLE, UK",2023-10-27,59.0,38.0,10
"WRITTLE, UK",2023-10-28,54.0,41.0,10
"WRITTLE, UK",2023-10-29,58.0,46.0,10
"WRITTLE, UK",2023-10-30,60.0,44.0,10
"WRITTLE, UK",2023-10-31,57.0,36.0,10
"CWMYSTWYTH, UK",2023-10-01,,,10
"CWMYSTWYTH, UK",2023-10-02,,,10
"CWMYSTWYTH, UK",2023-10-03,,,10
"CWMYSTWYTH, UK",2023-10-04,,,10
"CWMYSTWYTH, UK",2023-10-05,,,10
"CWMYSTWYTH, UK",2023-10-06,,,10
"CWMYSTWYTH, UK",2023-10-07,,,10
"CWMYSTWYTH, UK",2023-10-08,,,10
"CWMYSTWYTH, UK",2023-10-09,,,10
"CWMYSTWYTH, UK",2023-10-10,,,10
"CWMYSTWYTH, UK",2023-10-11,,,10
"CWMYSTWYTH, UK",2023-10-12,,,10
"CWMYSTWYTH, UK",2023-10-13,,,10
"CWMYSTWYTH, UK",2023-10-14,,,10
"CWMYSTWYTH, UK",2023-10-15,,,10
"CWMYSTWYTH, UK",2023-10-16,,,10
"CWMYSTWYTH, UK",2023-10-17,,,10
"CWMYSTWYTH, UK",2023-10-18,,,10
"CWMYSTWYTH, UK",2023-10-19,,,10
"CWMYSTWYTH, UK",2023-10-20,,,10
"CWMYSTWYTH, UK",2023-10-21,,,10
"CWMYSTWYTH, UK",2023-10-22,,,10
"CWMYSTWYTH, UK",2023-10-23,,,10
"CWMYSTWYTH, UK",2023-10-24,,,10
"CWMYSTWYTH, UK",2023-10-25,,,10
"CWMYSTWYTH, UK",2023-10-26,,,10
"CWMYSTWYTH, UK",2023-10-27,,,10
"CWMYSTWYTH, UK",2023-10-28,,,10
"CWMYSTWYTH, UK",2023-10-29,,,10
"CWMYSTWYTH, UK",2023-10-30,,,10
"CWMYSTWYTH, UK",2023-10-31,,,10
"GOGERDDAN, UK",2023-10-01,58.0,56.0,10
"GOGERDDAN, UK",2023-10-02,61.0,53.0,10
"GOGERDDAN, UK",2023-10-03,62.0,52.0,10
"GOGERDDAN, UK",2023-10-04,62.0,54.0,10
"GOGERDDAN, UK",2023-10-05,64.0,56.0,10
"GOGERDDAN, UK",2023-10-06,70.0,57.0,10
"GOGERDDAN, UK",2023-10-07,74.0,60.0,10
"GOGERDDAN, UK",2023-10-08,66.0,50.0,10
"GOGERDDAN, UK",2023-10-09,69.0,54.0,10
"GOGERDDAN, UK",2023-10-10,62.0,49.0,10
"GOGERDDAN, UK",2023-10-11,61.0,59.0,10
"GOGERDDAN, UK",2023-10-12,59.0,46.0,10
"GOGERDDAN, UK",2023-10-13,55.0,53.0,10
"GOGERDDAN, UK",2023-10-14,55.0,47.0,10
"GOGERDDAN, UK",2023-10-15,53.0,33.0,10
"GOGERDDAN, UK",2023-10-16,57.0,34.0,10
"GOGERDDAN, UK",2023-10-17,60.0,43.0,10
"GOGERDDAN, UK",2023-10-18,66.0,52.0,10
"GOGERDDAN, UK",2023-10-19,56.0,54.0,10
"GOGERDDAN, UK",2023-10-20,54.0,53.0,10
"GOGERDDAN, UK",2023-10-21,59.0,48.0,10
"GOGERDDAN, UK",2023-10-22,60.0,44.0,10
"GOGERDDAN, UK",2023-10-23,59.0,42.0,10
"GOGERDDAN, UK",2023-10-24,58.0,49.0,10
"GOGERDDAN, UK",2023-10-25,62.0,38.0,10
"GOGERDDAN, UK",2023-10-26,55.0,45.0,10
"GOGERDDAN, UK",2023-10-27,59.0,45.0,10
"GOGERDDAN, UK",2023-10-28,59.0,46.0,10
"GOGERDDAN, UK",2023-10-29,55.0,45.0,10
"GOGERDDAN, UK",2023-10-30,58.0,49.0,10
"GOGERDDAN, UK",2023-10-31,57.0,47.0,10
"ROTHAMSTED, UK",2023-10-01,65.0,57.0,10
"ROTHAMSTED, UK",2023-10-02,63.0,60.0,10
"ROTHAMSTED, UK",2023-10-03,63.0,52.0,10
"ROTHAMSTED, UK",2023-10-04,64.0,49.0,10
"ROTHAMSTED, UK",2023-10-05,70.0,51.0,10
"ROTHAMSTED, UK",2023-10-06,73.0,54.0,10
"ROTHAMSTED, UK",2023-10-07,76.0,54.0,10
"ROTHAMSTED, UK",2023-10-08,76.0,51.0,10
"ROTHAMSTED, UK",2023-10-09,69.0,54.0,10
"ROTHAMSTED, UK",2023-10-10,66.0,53.0,10
"ROTHAMSTED, UK",2023-10-11,64.0,58.0,10
"ROTHAMSTED, UK",2023-10-12,69.0,51.0,10
"ROTHAMSTED, UK",2023-10-13,55.0,52.0,10
"ROTHAMSTED, UK",2023-10-14,49.0,44.0,10
"ROTHAMSTED, UK",2023-10-15,52.0,36.0,10
"ROTHAMSTED, UK",2023-10-16,57.0,32.0,10
"ROTHAMSTED, UK",2023-10-17,61.0,42.0,10
"ROTHAMSTED, UK",2023-10-18,63.0,50.0,10
"ROTHAMSTED, UK",2023-10-19,60.0,54.0,10
"ROTHAMSTED, UK",2023-10-20,61.0,56.0,10
"ROTHAMSTED, UK",2023-10-21,59.0,52.0,10
"ROTHAMSTED, UK",2023-10-22,57.0,40.0,10
"ROTHAMSTED, UK",2023-10-23,58.0,39.0,10
"ROTHAMSTED, UK",2023-10-24,54.0,43.0,10
"ROTHAMSTED, UK",2023-10-25,59.0,42.0,10
"ROTHAMSTED, UK",2023-10-26,57.0,42.0,10
"ROTHAMSTED, UK",2023-10-27,58.0,45.0,10
"ROTHAMSTED, UK",2023-10-28,52.0,43.0,10
"ROTHAMSTED, UK",2023-10-29,58.0,44.0,10
"ROTHAMSTED, UK",2023-10-30,55.0,45.0,10
"ROTHAMSTED, UK",2023-10-31,56.0,38.0,10
"ALDERGROVE, UK",2023-10-01,63.0,,10
"ALDERGROVE, UK",2023-10-02,60.0,49.0,10
"ALDERGROVE, UK",2023-10-03,,,10
"ALDERGROVE, UK",2023-10-04,61.0,,10
"ALDERGROVE, UK",2023-10-05,,53.0,10
"ALDERGROVE, UK",2023-10-06,64.0,,10
"ALDERGROVE, UK",2023-10-07,,59.0,10
"ALDERGROVE, UK",2023-10-08,65.0,,10
"ALDERGROVE, UK",2023-10-09,69.0,,10
"ALDERGROVE, UK",2023-10-10,65.0,,10
"ALDERGROVE, UK",2023-10-11,63.0,,10
"ALDERGROVE, UK",2023-10-12,54.0,,10
"ALDERGROVE, UK",2023-10-13,,,10
"ALDERGROVE, UK",2023-10-14,50.0,,10
"ALDERGROVE, UK",2023-10-15,53.0,,10
"ALDERGROVE, UK",2023-10-16,55.0,,10
"ALDERGROVE, UK",2023-10-17,54.0,,10
"ALDERGROVE, UK",2023-10-18,57.0,51.0,10
"ALDERGROVE, UK",2023-10-19,62.0,51.0,10
"ALDERGROVE, UK",2023-10-20,59.0,,10
"ALDERGROVE, UK",2023-10-21,52.0,,10
"ALDERGROVE, UK",2023-10-22,54.0,,10
"ALDERGROVE, UK",2023-10-23,56.0,40.0,10
"ALDERGROVE, UK",2023-10-24,58.0,,10
"ALDERGROVE, UK",2023-10-25,55.0,,10
"ALDERGROVE, UK",2023-10-26,58.0,47.0,10
"ALDERGROVE, UK",2023-10-27,56.0,,10
"ALDERGROVE, UK",2023-10-28,54.0,50.0,10
"ALDERGROVE, UK",2023-10-29,57.0,49.0,10
"ALDERGROVE, UK",2023-10-30,53.0,,10
"ALDERGROVE, UK",2023-10-31,49.0,45.0,10
"ABERPORTH, UK",2023-10-01,58.0,56.0,10
"ABERPORTH, UK",2023-10-02,59.0,52.0,10
"ABERPORTH, UK",2023-10-03,60.0,52.0,10
"ABERPORTH, UK",2023-10-04,61.0,52.0,10
"ABERPORTH, UK",2023-10-05,63.0,55.0,10
"ABERPORTH, UK",2023-10-06,68.0,57.0,10
"ABERPORTH, UK",2023-10-07,69.0,58.0,10
"ABERPORTH, UK",2023-10-08,68.0,55.0,10
"ABERPORTH, UK",2023-10-09,64.0,54.0,10
"ABERPORTH, UK",2023-10-10,60.0,53.0,10
"ABERPORTH, UK",2023-10-11,59.0,57.0,10
"ABERPORTH, UK",2023-10-12,57.0,49.0,10
"ABERPORTH, UK",2023-10-13,53.0,53.0,10
"ABERPORTH, UK",2023-10-14,51.0,48.0,10
"ABERPORTH, UK",2023-10-15,51.0,45.0,10
"ABERPORTH, UK",2023-10-16,55.0,40.0,10
"ABERPORTH, UK",2023-10-17,59.0,44.0,10
"ABERPORTH, UK",2023-10-18,63.0,50.0,10
"ABERPORTH, UK",2023-10-19,56.0,54.0,10
"ABERPORTH, UK",2023-10-20,52.0,53.0,10
"ABERPORTH, UK",2023-10-21,57.0,50.0,10
"ABERPORTH, UK",2023-10-22,59.0,43.0,10
"ABERPORTH, UK",2023-10-23,54.0,48.0,10
"ABERPORTH, UK",2023-10-24,55.0,47.0,10
"ABERPORTH, UK",2023-10-25,58.0,44.0,10
"ABERPORTH, UK",2023-10-26,54.0,49.0,10
"ABERPORTH, UK",2023-10-27,56.0,47.0,10
"ABERPORTH, UK",2023-10-28,53.0,49.0,10
"ABERPORTH, UK",2023-10-29,55.0,47.0,10
"ABERPORTH, UK",2023-10-30,57.0,48.0,10
"ABERPORTH, UK",2023-10-31,54.0,46.0,10
"LYNEHAM, UK",2023-10-01,64.0,56.0,10
"LYNEHAM, UK",2023-10-02,62.0,59.0,10
"LYNEHAM, UK",2023-10-03,62.0,49.0,10
"LYNEHAM, UK",2023-10-04,62.0,50.0,10
"LYNEHAM, UK",2023-10-05,67.0,52.0,10
"LYNEHAM, UK",2023-10-06,72.0,54.0,10
"LYNEHAM, UK",2023-10-07,72.0,55.0,10
"LYNEHAM, UK",2023-10-08,72.0,53.0,10
"LYNEHAM, UK",2023-10-09,62.0,53.0,10
"LYNEHAM, UK",2023-10-10,67.0,52.0,10
"LYNEHAM, UK",2023-10-11,65.0,53.0,10
"LYNEHAM, UK",2023-10-12,68.0,49.0,10
"LYNEHAM, UK",2023-10-13,54.0,50.0,10
"LYNEHAM, UK",2023-10-14,51.0,43.0,10
"LYNEHAM, UK",2023-10-15,50.0,36.0,10
"LYNEHAM, UK",2023-10-16,58.0,36.0,10
"LYNEHAM, UK",2023-10-17,60.0,44.0,10
"LYNEHAM, UK",2023-10-18,63.0,49.0,10
"LYNEHAM, UK",2023-10-19,62.0,52.0,10
"LYNEHAM, UK",2023-10-20,53.0,53.0,10
"LYNEHAM, UK",2023-10-21,59.0,49.0,10
"LYNEHAM, UK",2023-10-22,58.0,44.0,10
"LYNEHAM, UK",2023-10-23,58.0,44.0,10
"LYNEHAM, UK",2023-10-24,54.0,48.0,10
"LYNEHAM, UK",2023-10-25,60.0,47.0,10
"LYNEHAM, UK",2023-10-26,58.0,48.0,10
"LYNEHAM, UK",2023-10-27,58.0,46.0,10
"LYNEHAM, UK",2023-10-28,56.0,46.0,10
"LYNEHAM, UK",2023-10-29,58.0,45.0,10
"LYNEHAM, UK",2023-10-30,58.0,47.0,10
"LYNEHAM, UK",2023-10-31,55.0,44.0,10
"BUXTON, UK",2023-10-01,59.0,50.0,10
"BUXTON, UK",2023-10-02,56.0,51.0,10
"BUXTON, UK",2023-10-03,58.0,47.0,10
"BUXTON, UK",2023-10-04,60.0,50.0,10
"BUXTON, UK",2023-10-05,64.0,52.0,10
"BUXTON, UK",2023-10-06,66.0,53.0,10
"BUXTON, UK",2023-10-07,68.0,55.0,10
"BUXTON, UK",2023-10-08,62.0,53.0,10
"BUXTON, UK",2023-10-09,66.0,56.0,10
"BUXTON, UK",2023-10-10,59.0,54.0,10
"BUXTON, UK",2023-10-11,55.0,57.0,10
"BUXTON, UK",2023-10-12,56.0,40.0,10
"BUXTON, UK",2023-10-13,49.0,44.0,10
"BUXTON, UK",2023-10-14,48.0,41.0,10
"BUXTON, UK",2023-10-15,48.0,33.0,10
"BUXTON, UK",2023-10-16,53.0,32.0,10
"BUXTON, UK",2023-10-17,57.0,35.0,10
"BUXTON, UK",2023-10-18,61.0,45.0,10
"BUXTON, UK",2023-10-19,51.0,49.0,10
"BUXTON, UK",2023-10-20,49.0,51.0,10
"BUXTON, UK",2023-10-21,51.0,44.0,10
"BUXTON, UK",2023-10-22,51.0,42.0,10
"BUXTON, UK",2023-10-23,50.0,42.0,10
"BUXTON, UK",2023-10-24,49.0,45.0,10
"BUXTON, UK",2023-10-25,52.0,37.0,10
"BUXTON, UK",2023-10-26,48.0,39.0,10
"BUXTON, UK",2023-10-27,52.0,44.0,10
"BUXTON, UK",2023-10-28,53.0,44.0,10
"BUXTON, UK",2023-10-29,47.0,45.0,10
"BUXTON, UK",2023-10-30,51.0,44.0,10
"BUXTON, UK",2023-10-31,51.0,44.0,10
"ARMAGH, UK",2023-10-01,62.0,53.0,10
"ARMAGH, UK",2023-10-02,61.0,51.0,10
"ARMAGH, UK",2023-10-03,63.0,49.0,10
"ARMAGH, UK",2023-10-04,63.0,52.0,10
"ARMAGH, UK",2023-10-05,66.0,55.0,10
"ARMAGH, UK",2023-10-06,66.0,56.0,10
"ARMAGH, UK",2023-10-07,70.0,60.0,10
"ARMAGH, UK",2023-10-08,71.0,57.0,10
"ARMAGH, UK",2023-10-09,67.0,59.0,10
"ARMAGH, UK",2023-10-10,53.0,59.0,10
"ARMAGH, UK",2023-10-11,57.0,49.0,10
"ARMAGH, UK",2023-10-12,56.0,36.0,10
"ARMAGH, UK",2023-10-13,53.0,44.0,10
"ARMAGH, UK",2023-10-14,55.0,40.0,10
"ARMAGH, UK",2023-10-15,58.0,35.0,10
"ARMAGH, UK",2023-10-16,55.0,36.0,10
"ARMAGH, UK",2023-10-17,57.0,34.0,10
"ARMAGH, UK",2023-10-18,63.0,44.0,10
"ARMAGH, UK",2023-10-19,54.0,52.0,10
"ARMAGH, UK",2023-10-20,52.0,53.0,10
"ARMAGH, UK",2023-10-21,56.0,44.0,10
"ARMAGH, UK",2023-10-22,59.0,37.0,10
"ARMAGH, UK",2023-10-23,56.0,40.0,10
"ARMAGH, UK",2023-10-24,57.0,50.0,10
"ARMAGH, UK",2023-10-25,60.0,41.0,10
"ARMAGH, UK",2023-10-26,58.0,42.0,10
"ARMAGH, UK",2023-10-27,60.0,41.0,10
"ARMAGH, UK",2023-10-28,58.0,46.0,10
"ARMAGH, UK",2023-10-29,51.0,49.0,10
"ARMAGH, UK",2023-10-30,54.0,47.0,10
"ARMAGH, UK",2023-10-31,55.0,46.0,10
"SHEFFIELD, UK",2023-10-01,62.0,52.0,10
"SHEFFIELD, UK",2023-10-02,60.0,54.0,10
"SHEFFIELD, UK",2023-10-03,63.0,49.0,10
"SHEFFIELD, UK",2023-10-04,63.0,51.0,10
"SHEFFIELD, UK",2023-10-05,70.0,54.0,10
"SHEFFIELD, UK",2023-10-06,73.0,57.0,10
"SHEFFIELD, UK",2023-10-07,71.0,59.0,10
"SHEFFIELD, UK",2023-10-08,73.0,56.0,10
"SHEFFIELD, UK",2023-10-09,72.0,59.0,10
"SHEFFIELD, UK",2023-10-10,63.0,59.0,10
"SHEFFIELD, UK",2023-10-11,57.0,60.0,10
"SHEFFIELD, UK",2023-10-12,59.0,43.0,10
"SHEFFIELD, UK",2023-10-13,54.0,47.0,10
"SHEFFIELD, UK",2023-10-14,52.0,44.0,10
"SHEFFIELD, UK",2023-10-15,51.0,37.0,10
"SHEFFIELD, UK",2023-10-16,57.0,36.0,10
"SHEFFIELD, UK",2023-10-17,60.0,38.0,10
"SHEFFIELD, UK",2023-10-18,63.0,45.0,10
"SHEFFIELD, UK",2023-10-19,53.0,51.0,10
"SHEFFIELD, UK",2023-10-20,52.0,53.0,10
"SHEFFIELD, UK",2023-10-21,55.0,46.0,10
"SHEFFIELD, UK",2023-10-22,52.0,44.0,10
"SHEFFIELD, UK",2023-10-23,51.0,45.0,10
"SHEFFIELD, UK",2023-10-24,55.0,45.0,10
"SHEFFIELD, UK",2023-10-25,53.0,42.0,10
"SHEFFIELD, UK",2023-10-26,51.0,43.0,10
"SHEFFIELD, UK",2023-10-27,53.0,42.0,10
"SHEFFIELD, UK",2023-10-28,56.0,45.0,10
"SHEFFIELD, UK",2023-10-29,49.0,46.0,10
"SHEFFIELD, UK",2023-10-30,53.0,44.0,10
"SHEFFIELD, UK",2023-10-31,55.0,45.0,10
"CET CENTRAL ENGLAND, UK",2023-10-01,62.0,55.0,10
"CET CENTRAL ENGLAND, UK",2023-10-02,62.0,56.0,10
"CET CENTRAL ENGLAND, UK",2023-10-03,62.0,50.0,10
"CET CENTRAL ENGLAND, UK",2023-10-04,63.0,50.0,10
"CET CENTRAL ENGLAND, UK",2023-10-05,67.0,53.0,10
"CET CENTRAL ENGLAND, UK",2023-10-06,71.0,55.0,10
"CET CENTRAL ENGLAND, UK",2023-10-07,72.0,56.0,10
"CET CENTRAL ENGLAND, UK",2023-10-08,70.0,52.0,10
"CET CENTRAL ENGLAND, UK",2023-10-09,68.0,54.0,10
"CET CENTRAL ENGLAND, UK",2023-10-10,61.0,54.0,10
"CET CENTRAL ENGLAND, UK",2023-10-11,62.0,55.0,10
"CET CENTRAL ENGLAND, UK",2023-10-12,63.0,45.0,10
"CET CENTRAL ENGLAND, UK",2023-10-13,55.0,48.0,10
"CET CENTRAL ENGLAND, UK",2023-10-14,51.0,42.0,10
"CET CENTRAL ENGLAND, UK",2023-10-15,52.0,35.0,10
"CET CENTRAL ENGLAND, UK",2023-10-16,58.0,34.0,10
"CET CENTRAL ENGLAND, UK",2023-10-17,60.0,40.0,10
"CET CENTRAL ENGLAND, UK",2023-10-18,64.0,49.0,10
