NAME,DATE,TMAX,TMIN,MONTH
"PRESTON MOOR PARK, UK",2023-04-04,51.0,35.0,4
"PRESTON MOOR PARK, UK",2023-04-05,53.0,42.0,4
"PRESTON MOOR PARK, UK",2023-04-06,57.0,46.0,4
"PRESTON MOOR PARK, UK",2023-04-07,61.0,33.0,4
"PRESTON MOOR PARK, UK",2023-04-08,57.0,38.0,4
"PRESTON MOOR PARK, UK",2023-04-09,54.0,41.0,4
"PRESTON MOOR PARK, UK",2023-04-10,53.0,49.0,4
"PRESTON MOOR PARK, UK",2023-04-11,46.0,44.0,4
"PRESTON MOOR PARK, UK",2023-04-12,52.0,38.0,4
"PRESTON MOOR PARK, UK",2023-04-13,49.0,41.0,4
"PRESTON MOOR PARK, UK",2023-04-14,59.0,37.0,4
"PRESTON MOOR PARK, UK",2023-04-15,54.0,31.0,4
"PRESTON MOOR PARK, UK",2023-04-16,61.0,48.0,4
"PRESTON MOOR PARK, UK",2023-04-17,60.0,47.0,4
"PRESTON MOOR PARK, UK",2023-04-18,60.0,42.0,4
"PRESTON MOOR PARK, UK",2023-04-19,60.0,42.0,4
"PRESTON MOOR PARK, UK",2023-04-20,59.0,38.0,4
"PRESTON MOOR PARK, UK",2023-04-21,58.0,42.0,4
"PRESTON MOOR PARK, UK",2023-04-22,55.0,46.0,4
"PRESTON MOOR PARK, UK",2023-04-23,51.0,45.0,4
"PRESTON MOOR PARK, UK",2023-04-24,53.0,40.0,4
"PRESTON MOOR PARK, UK",2023-04-25,57.0,30.0,4
"PRESTON MOOR PARK, UK",2023-04-26,56.0,38.0,4
"PRESTON MOOR PARK, UK",2023-04-27,56.0,40.0,4
"PRESTON MOOR PARK, UK",2023-04-28,64.0,45.0,4
"PRESTON MOOR PARK, UK",2023-04-29,59.0,43.0,4
"PRESTON MOOR PARK, UK",2023-04-30,59.0,51.0,4
"WRITTLE, UK",2023-04-01,52.0,45.0,4
"WRITTLE, UK",2023-04-02,50.0,43.0,4
"WRITTLE, UK",2023-04-03,52.0,32.0,4
"WRITTLE, UK",2023-04-04,56.0,27.0,4
"WRITTLE, UK",2023-04-05,58.0,28.0,4
"WRITTLE, UK",2023-04-06,57.0,44.0,4
"WRITTLE, UK",2023-04-07,56.0,38.0,4
"WRITTLE, UK",2023-04-08,60.0,31.0,4
"WRITTLE, UK",2023-04-09,60.0,43.0,4
"WRITTLE, UK",2023-04-10,59.0,48.0,4
"WRITTLE, UK",2023-04-11,54.0,41.0,4
"WRITTLE, UK",2023-04-12,57.0,40.0,4
"WRITTLE, UK",2023-04-13,52.0,40.0,4
"WRITTLE, UK",2023-04-14,60.0,33.0,4
"WRITTLE, UK",2023-04-15,61.0,44.0,4
"WRITTLE, UK",2023-04-16,58.0,36.0,4
"WRITTLE, UK",2023-04-17,51.0,45.0,4
"WRITTLE, UK",2023-04-18,59.0,43.0,4
"WRITTLE, UK",2023-04-19,58.0,42.0,4
"WRITTLE, UK",2023-04-20,53.0,40.0,4
"WRITTLE, UK",2023-04-21,57.0,42.0,4
"WRITTLE, UK",2023-04-22,54.0,34.0,4
"WRITTLE, UK",2023-04-23,54.0,45.0,4
"WRITTLE, UK",2023-04-24,53.0,44.0,4
"WRITTLE, UK",2023-04-25,52.0,34.0,4
"WRITTLE, UK",2023-04-26,58.0,36.0,4
"WRITTLE, UK",2023-04-27,62.0,35.0,4
"WRITTLE, UK",2023-04-28,60.0,47.0,4
"WRITTLE, UK",2023-04-29,63.0,37.0,4
"WRITTLE, UK",2023-04-30,64.0,36.0,4
"GOGERDDAN, UK",2023-04-01,53.0,48.0,4
"GOGERDDAN, UK",2023-04-02,56.0,36.0,4
"GOGERDDAN, UK",2023-04-03,56.0,35.0,4
"GOGERDDAN, UK",2023-04-04,52.0,31.0,4
"GOGERDDAN, UK",2023-04-05,53.0,43.0,4
"GOGERDDAN, UK",2023-04-06,58.0,46.0,4
"GOGERDDAN, UK",2023-04-07,61.0,33.0,4
"GOGERDDAN, UK",2023-04-08,60.0,37.0,4
"GOGERDDAN, UK",2023-04-09,53.0,44.0,4
"GOGERDDAN, UK",2023-04-10,52.0,49.0,4
"GOGERDDAN, UK",2023-04-11,48.0,44.0,4
"GOGERDDAN, UK",2023-04-12,52.0,39.0,4
"GOGERDDAN, UK",2023-04-13,51.0,40.0,4
"GOGERDDAN, UK",2023-04-14,55.0,40.0,4
"GOGERDDAN, UK",2023-04-15,58.0,34.0,4
"GOGERDDAN, UK",2023-04-16,58.0,46.0,4
"GOGERDDAN, UK",2023-04-17,61.0,48.0,4
"GOGERDDAN, UK",2023-04-18,59.0,41.0,4
"GOGERDDAN, UK",2023-04-19,60.0,44.0,4
"GOGERDDAN, UK",2023-04-20,55.0,40.0,4
"GOGERDDAN, UK",2023-04-21,54.0,42.0,4
"GOGERDDAN, UK",2023-04-22,54.0,33.0,4
"GOGERDDAN, UK",2023-04-23,51.0,44.0,4
"GOGERDDAN, UK",2023-04-24,54.0,41.0,4
"GOGERDDAN, UK",2023-04-25,61.0,30.0,4
"GOGERDDAN, UK",2023-04-26,57.0,41.0,4
"GOGERDDAN, UK",2023-04-27,58.0,47.0,4
"GOGERDDAN, UK",2023-04-28,65.0,50.0,4
"GOGERDDAN, UK",2023-04-29,60.0,42.0,4
"GOGERDDAN, UK",2023-04-30,60.0,50.0,4
"ROTHAMSTED, UK",2023-04-01,50.0,44.0,4
"ROTHAMSTED, UK",2023-04-02,52.0,41.0,4
"ROTHAMSTED, UK",2023-04-03,56.0,32.0,4
"ROTHAMSTED, UK",2023-04-04,56.0,29.0,4
"ROTHAMSTED, UK",2023-04-05,56.0,33.0,4
"ROTHAMSTED, UK",2023-04-06,57.0,45.0,4
"ROTHAMSTED, UK",2023-04-07,57.0,40.0,4
"ROTHAMSTED, UK",2023-04-08,60.0,33.0,4
"ROTHAMSTED, UK",2023-04-09,58.0,42.0,4
"ROTHAMSTED, UK",2023-04-10,54.0,48.0,4
"ROTHAMSTED, UK",2023-04-11,51.0,40.0,4
"ROTHAMSTED, UK",2023-04-12,55.0,37.0,4
"ROTHAMSTED, UK",2023-04-13,50.0,35.0,4
"ROTHAMSTED, UK",2023-04-14,57.0,35.0,4
"ROTHAMSTED, UK",2023-04-15,58.0,42.0,4
"ROTHAMSTED, UK",2023-04-16,60.0,41.0,4
"ROTHAMSTED, UK",2023-04-17,54.0,47.0,4
"ROTHAMSTED, UK",2023-04-18,59.0,43.0,4
"ROTHAMSTED, UK",2023-04-19,57.0,42.0,4
"ROTHAMSTED, UK",2023-04-20,52.0,38.0,4
"ROTHAMSTED, UK",2023-04-21,56.0,42.0,4
"ROTHAMSTED, UK",2023-04-22,57.0,33.0,4
"ROTHAMSTED, UK",2023-04-23,51.0,43.0,4
"ROTHAMSTED, UK",2023-04-24,51.0,43.0,4
"ROTHAMSTED, UK",2023-04-25,51.0,33.0,4
"ROTHAMSTED, UK",2023-04-26,57.0,35.0,4
"ROTHAMSTED, UK",2023-04-27,61.0,36.0,4
"ROTHAMSTED, UK",2023-04-28,64.0,46.0,4
"ROTHAMSTED, UK",2023-04-29,62.0,38.0,4
"ROTHAMSTED, UK",2023-04-30,63.0,42.0,4
"ALDERGROVE, UK",2023-04-01,51.0,44.0,4
"ALDERGROVE, UK",2023-04-02,52.0,42.0,4
"ALDERGROVE, UK",2023-04-03,51.0,43.0,4
"ALDERGROVE, UK",2023-04-04,56.0,,4
"ALDERGROVE, UK",2023-04-05,56.0,,4
"ALDERGROVE, UK",2023-04-06,55.0,,4
"ALDERGROVE, UK",2023-04-07,56.0,,4
"ALDERGROVE, UK",2023-04-08,58.0,,4
"ALDERGROVE, UK",2023-04-09,54.0,,4
"ALDERGROVE, UK",2023-04-10,52.0,,4
"ALDERGROVE, UK",2023-04-11,48.0,,4
"ALDERGROVE, UK",2023-04-12,47.0,,4
"ALDERGROVE, UK",2023-04-13,51.0,,4
"ALDERGROVE, UK",2023-04-14,51.0,,4
"ALDERGROVE, UK",2023-04-15,56.0,,4
"ALDERGROVE, UK",2023-04-16,62.0,45.0,4
"ALDERGROVE, UK",2023-04-17,61.0,,4
"ALDERGROVE, UK",2023-04-18,59.0,,4
"ALDERGROVE, UK",2023-04-19,57.0,,4
"ALDERGROVE, UK",2023-04-20,58.0,,4
"ALDERGROVE, UK",2023-04-21,61.0,,4
"ALDERGROVE, UK",2023-04-22,57.0,,4
"ALDERGROVE, UK",2023-04-23,56.0,,4
"ALDERGROVE, UK",2023-04-24,51.0,,4
"ALDERGROVE, UK",2023-04-25,50.0,,4
"ALDERGROVE, UK",2023-04-26,53.0,,4
"ALDERGROVE, UK",2023-04-27,54.0,,4
"ALDERGROVE, UK",2023-04-28,62.0,,4
"ALDERGROVE, UK",2023-04-29,61.0,,4
"ALDERGROVE, UK",2023-04-30,62.0,,4
"ABERPORTH, UK",2023-04-01,51.0,47.0,4
"ABERPORTH, UK",2023-04-02,54.0,45.0,4
"ABERPORTH, UK",2023-04-03,52.0,37.0,4
"ABERPORTH, UK",2023-04-04,52.0,37.0,4
"ABERPORTH, UK",2023-04-05,50.0,43.0,4
"ABERPORTH, UK",2023-04-06,54.0,46.0,4
"ABERPORTH, UK",2023-04-07,58.0,38.0,4
"ABERPORTH, UK",2023-04-08,56.0,41.0,4
"ABERPORTH, UK",2023-04-09,52.0,44.0,4
"ABERPORTH, UK",2023-04-10,49.0,48.0,4
"ABERPORTH, UK",2023-04-11,46.0,40.0,4
"ABERPORTH, UK",2023-04-12,51.0,38.0,4
"ABERPORTH, UK",2023-04-13,49.0,41.0,4
"ABERPORTH, UK",2023-04-14,51.0,39.0,4
"ABERPORTH, UK",2023-04-15,59.0,44.0,4
"ABERPORTH, UK",2023-04-16,54.0,47.0,4
"ABERPORTH, UK",2023-04-17,58.0,50.0,4
"ABERPORTH, UK",2023-04-18,59.0,44.0,4
"ABERPORTH, UK",2023-04-19,58.0,43.0,4
"ABERPORTH, UK",2023-04-20,50.0,40.0,4
"ABERPORTH, UK",2023-04-21,51.0,43.0,4
"ABERPORTH, UK",2023-04-22,51.0,35.0,4
"ABERPORTH, UK",2023-04-23,48.0,42.0,4
"ABERPORTH, UK",2023-04-24,51.0,43.0,4
"ABERPORTH, UK",2023-04-25,54.0,35.0,4
"ABERPORTH, UK",2023-04-26,54.0,43.0,4
"ABERPORTH, UK",2023-04-27,56.0,45.0,4
"ABERPORTH, UK",2023-04-28,63.0,49.0,4
"ABERPORTH, UK",2023-04-29,60.0,46.0,4
"ABERPORTH, UK",2023-04-30,56.0,50.0,4
"LYNEHAM, UK",2023-04-01,51.0,47.0,4
"LYNEHAM, UK",2023-04-02,53.0,43.0,4
"LYNEHAM, UK",2023-04-03,56.0,31.0,4
"LYNEHAM, UK",2023-04-04,52.0,29.0,4
"LYNEHAM, UK",2023-04-05,55.0,40.0,4
"LYNEHAM, UK",2023-04-06,57.0,44.0,4
"LYNEHAM, UK",2023-04-07,58.0,34.0,4
"LYNEHAM, UK",2023-04-08,59.0,36.0,4
"LYNEHAM, UK",2023-04-09,56.0,39.0,4
"LYNEHAM, UK",2023-04-10,53.0,46.0,4
"LYNEHAM, UK",2023-04-11,48.0,40.0,4
"LYNEHAM, UK",2023-04-12,52.0,35.0,4
"LYNEHAM, UK",2023-04-13,47.0,40.0,4
"LYNEHAM, UK",2023-04-14,56.0,38.0,4
"LYNEHAM, UK",2023-04-15,55.0,37.0,4
"LYNEHAM, UK",2023-04-16,58.0,46.0,4
"LYNEHAM, UK",2023-04-17,58.0,48.0,4
"LYNEHAM, UK",2023-04-18,58.0,41.0,4
"LYNEHAM, UK",2023-04-19,58.0,43.0,4
"LYNEHAM, UK",2023-04-20,47.0,35.0,4
"LYNEHAM, UK",2023-04-21,55.0,40.0,4
"LYNEHAM, UK",2023-04-22,56.0,32.0,4
"LYNEHAM, UK",2023-04-23,50.0,42.0,4
"LYNEHAM, UK",2023-04-24,51.0,39.0,4
"LYNEHAM, UK",2023-04-25,51.0,34.0,4
"LYNEHAM, UK",2023-04-26,54.0,39.0,4
"LYNEHAM, UK",2023-04-27,64.0,40.0,4
"LYNEHAM, UK",2023-04-28,65.0,48.0,4
"LYNEHAM, UK",2023-04-29,56.0,43.0,4
"LYNEHAM, UK",2023-04-30,63.0,43.0,4
"BUXTON, UK",2023-04-01,48.0,39.0,4
"BUXTON, UK",2023-04-02,49.0,39.0,4
"BUXTON, UK",2023-04-03,54.0,29.0,4
"BUXTON, UK",2023-04-04,47.0,28.0,4
"BUXTON, UK",2023-04-05,49.0,40.0,4
"BUXTON, UK",2023-04-06,54.0,43.0,4
"BUXTON, UK",2023-04-07,55.0,34.0,4
"BUXTON, UK",2023-04-08,54.0,30.0,4
"BUXTON, UK",2023-04-09,51.0,36.0,4
"BUXTON, UK",2023-04-10,50.0,41.0,4
"BUXTON, UK",2023-04-11,42.0,38.0,4
"BUXTON, UK",2023-04-12,47.0,35.0,4
"BUXTON, UK",2023-04-13,,36.0,4
"BUXTON, UK",2023-04-14,52.0,31.0,4
"BUXTON, UK",2023-04-15,50.0,33.0,4
"BUXTON, UK",2023-04-16,54.0,42.0,4
"BUXTON, UK",2023-04-17,54.0,45.0,4
"BUXTON, UK",2023-04-18,54.0,39.0,4
"BUXTON, UK",2023-04-19,53.0,40.0,4
"BUXTON, UK",2023-04-20,49.0,37.0,4
"BUXTON, UK",2023-04-21,52.0,41.0,4
"BUXTON, UK",2023-04-22,50.0,42.0,4
"BUXTON, UK",2023-04-23,46.0,43.0,4
"BUXTON, UK",2023-04-24,49.0,37.0,4
"BUXTON, UK",2023-04-25,49.0,29.0,4
"BUXTON, UK",2023-04-26,49.0,35.0,4
"BUXTON, UK",2023-04-27,53.0,34.0,4
"BUXTON, UK",2023-04-28,61.0,42.0,4
"BUXTON, UK",2023-04-29,55.0,43.0,4
"BUXTON, UK",2023-04-30,54.0,49.0,4
"ARMAGH, UK",2023-04-01,54.0,45.0,4
"ARMAGH, UK",2023-04-02,53.0,41.0,4
"ARMAGH, UK",2023-04-03,57.0,42.0,4
"ARMAGH, UK",2023-04-04,58.0,43.0,4
"ARMAGH, UK",2023-04-05,58.0,47.0,4
"ARMAGH, UK",2023-04-06,58.0,42.0,4
"ARMAGH, UK",2023-04-07,57.0,33.0,4
"ARMAGH, UK",2023-04-08,54.0,42.0,4
"ARMAGH, UK",2023-04-09,53.0,47.0,4
"ARMAGH, UK",2023-04-10,48.0,45.0,4
"ARMAGH, UK",2023-04-11,48.0,36.0,4
"ARMAGH, UK",2023-04-12,54.0,34.0,4
"ARMAGH, UK",2023-04-13,55.0,39.0,4
"ARMAGH, UK",2023-04-14,56.0,31.0,4
"ARMAGH, UK",2023-04-15,64.0,34.0,4
"ARMAGH, UK",2023-04-16,65.0,45.0,4
"ARMAGH, UK",2023-04-17,59.0,43.0,4
"ARMAGH, UK",2023-04-18,58.0,49.0,4
"ARMAGH, UK",2023-04-19,59.0,40.0,4
"ARMAGH, UK",2023-04-20,65.0,40.0,4
"ARMAGH, UK",2023-04-21,48.0,38.0,4
"ARMAGH, UK",2023-04-22,58.0,44.0,4
"ARMAGH, UK",2023-04-23,51.0,41.0,4
"ARMAGH, UK",2023-04-24,54.0,40.0,4
"ARMAGH, UK",2023-04-25,55.0,30.0,4
"ARMAGH, UK",2023-04-26,54.0,42.0,4
"ARMAGH, UK",2023-04-27,64.0,44.0,4
"ARMAGH, UK",2023-04-28,67.0,48.0,4
"ARMAGH, UK",2023-04-29,65.0,49.0,4
"ARMAGH, UK",2023-04-30,63.0,52.0,4
"SHEFFIELD, UK",2023-04-01,51.0,42.0,4
"SHEFFIELD, UK",2023-04-02,54.0,41.0,4
"SHEFFIELD, UK",2023-04-03,58.0,30.0,4
"SHEFFIELD, UK",2023-04-04,51.0,31.0,4
"SHEFFIELD, UK",2023-04-05,58.0,45.0,4
"SHEFFIELD, UK",2023-04-06,58.0,47.0,4
"SHEFFIELD, UK",2023-04-07,60.0,39.0,4
"SHEFFIELD, UK",2023-04-08,58.0,36.0,4
"SHEFFIELD, UK",2023-04-09,57.0,41.0,4
"SHEFFIELD, UK",2023-04-10,53.0,43.0,4
"SHEFFIELD, UK",2023-04-11,49.0,42.0,4
"SHEFFIELD, UK",2023-04-12,53.0,37.0,4
"SHEFFIELD, UK",2023-04-13,47.0,41.0,4
"SHEFFIELD, UK",2023-04-14,55.0,36.0,4
"SHEFFIELD, UK",2023-04-15,54.0,41.0,4
"SHEFFIELD, UK",2023-04-16,59.0,45.0,4
"SHEFFIELD, UK",2023-04-17,58.0,49.0,4
"SHEFFIELD, UK",2023-04-18,58.0,43.0,4
"SHEFFIELD, UK",2023-04-19,58.0,41.0,4
"SHEFFIELD, UK",2023-04-20,51.0,40.0,4
"SHEFFIELD, UK",2023-04-21,57.0,44.0,4
"SHEFFIELD, UK",2023-04-22,54.0,45.0,4
"SHEFFIELD, UK",2023-04-23,49.0,45.0,4
"SHEFFIELD, UK",2023-04-24,53.0,41.0,4
"SHEFFIELD, UK",2023-04-25,53.0,34.0,4
"SHEFFIELD, UK",2023-04-26,53.0,38.0,4
"SHEFFIELD, UK",2023-04-27,57.0,38.0,4
"SHEFFIELD, UK",2023-04-28,63.0,44.0,4
"SHEFFIELD, UK",2023-04-29,61.0,45.0,4
"SHEFFIELD, UK",2023-04-30,63.0,49.0,4
"CET CENTRAL ENGLAND, UK",2023-04-01,52.0,44.0,4
"CET CENTRAL ENGLAND, UK",2023-04-02,53.0,42.0,4
"CET CENTRAL ENGLAND, UK",2023-04-03,56.0,31.0,4
"CET CENTRAL ENGLAND, UK",2023-04-04,53.0,31.0,4
"CET CENTRAL ENGLAND, UK",2023-04-05,55.0,39.0,4
"CET CENTRAL ENGLAND, UK",2023-04-06,57.0,45.0,4
"CET CENTRAL ENGLAND, UK",2023-04-07,59.0,36.0,4
"CET CENTRAL ENGLAND, UK",2023-04-08,59.0,35.0,4
"CET CENTRAL ENGLAND, UK",2023-04-09,56.0,40.0,4
"CET CENTRAL ENGLAND, UK",2023-04-10,54.0,48.0,4
"CET CENTRAL ENGLAND, UK",2023-04-11,49.0,40.0,4
"CET CENTRAL ENGLAND, UK",2023-04-12,54.0,36.0,4
"CET CENTRAL ENGLAND, UK",2023-04-13,49.0,37.0,4
"CET CENTRAL ENGLAND, UK",2023-04-14,57.0,37.0,4
"CET CENTRAL ENGLAND, UK",2023-04-15,55.0,37.0,4
"CET CENTRAL ENGLAND, UK",2023-04-16,60.0,44.0,4
"CET CENTRAL ENGLAND, UK",2023-04-17,57.0,48.0,4
"CET CENTRAL ENGLAND, UK",2023-04-18,59.0,42.0,4
"CET CENTRAL ENGLAND, UK",2023-04-19,59.0,43.0,4
"CET CENTRAL ENGLAND, UK",2023-04-20,54.0,37.0,4
"CET CENTRAL ENGLAND, UK",2023-04-21,56.0,40.0,4
"CET CENTRAL ENGLAND, UK",2023-04-22,56.0,38.0,4
"CET CENTRAL ENGLAND, UK",2023-04-23,49.0,43.0,4
"CET CENTRAL ENGLAND, UK",2023-04-24,51.0,40.0,4
"CET CENTRAL ENGLAND, UK",2023-04-25,53.0,31.0,4
"CET CENTRAL ENGLAND, UK",2023-04-26,55.0,37.0,4
"CET CENTRAL ENGLAND, UK",2023-04-27,60.0,39.0,4
"CET CENTRAL ENGLAND, UK",2023-04-28,65.0,46.0,4
"CET CENTRAL ENGLAND, UK",2023-04-29,58.0,42.0,4
"CET CENTRAL ENGLAND, UK",2023-04-30,61.0,46.0,4
"BRADFORD, UK",2023-04-01,51.0,42.0,4
"BRADFORD, UK",2023-04-02,52.0,42.0,4
"BRADFORD, UK",2023-04-03,58.0,30.0,4
"BRADFORD, UK",2023-04-04,50.0,30.0,4
"BRADFORD, UK",2023-04-05,54.0,43.0,4
"BRADFORD, UK",2023-04-06,56.0,45.0,4
"BRADFORD, UK",2023-04-07,58.0,35.0,4
"BRADFORD, UK",2023-04-08,57.0,36.0,4
"BRADFORD, UK",2023-04-09,57.0,40.0,4
"BRADFORD, UK",2023-04-10,54.0,44.0,4
"BRADFORD, UK",2023-04-11,47.0,41.0,4
"BRADFORD, UK",2023-04-12,50.0,37.0,4
"BRADFORD, UK",2023-04-13,47.0,40.0,4
"BRADFORD, UK",2023-04-14,56.0,35.0,4
"BRADFORD, UK",2023-04-15,57.0,38.0,4
"BRADFORD, UK",2023-04-16,58.0,44.0,4
"BRADFORD, UK",2023-04-17,58.0,48.0,4
"BRADFORD, UK",2023-04-18,58.0,42.0,4
"BRADFORD, UK",2023-04-19,58.0,42.0,4
"BRADFORD, UK",2023-04-20,53.0,38.0,4
"BRADFORD, UK",2023-04-21,56.0,44.0,4
"BRADFORD, UK",2023-04-22,54.0,45.0,4
"BRADFORD, UK",2023-04-23,48.0,45.0,4
"BRADFORD, UK",2023-04-24,52.0,39.0,4
"BRADFORD, UK",2023-04-25,52.0,29.0,4
"BRADFORD, UK",2023-04-26,53.0,36.0,4
"BRADFORD, UK",2023-04-27,58.0,36.0,4
"BRADFORD, UK",2023-04-28,58.0,43.0,4
"BRADFORD, UK",2023-04-29,58.0,44.0,4
"BRADFORD, UK",2023-04-30,60.0,48.0,4
"SWANAGE, UK",2023-04-01,51.0,50.0,4
"SWANAGE, UK",2023-04-02,49.0,47.0,4
"SWANAGE, UK",2023-04-03,49.0,41.0,4
"SWANAGE, UK",2023-04-04,54.0,33.0,4
"SWANAGE, UK",2023-04-05,58.0,38.0,4
"SWANAGE, UK",2023-04-06,55.0,47.0,4
"SWANAGE, UK",2023-04-07,52.0,38.0,4
"SWANAGE, UK",2023-04-08,52.0,36.0,4
"SWANAGE, UK",2023-04-09,57.0,48.0,4
"SWANAGE, UK",2023-04-10,54.0,49.0,4
"SWANAGE, UK",2023-04-11,52.0,47.0,4
"SWANAGE, UK",2023-04-12,54.0,43.0,4
"SWANAGE, UK",2023-04-13,51.0,43.0,4
"SWANAGE, UK",2023-04-14,58.0,45.0,4
"SWANAGE, UK",2023-04-15,56.0,41.0,4
"SWANAGE, UK",2023-04-16,55.0,45.0,4
"SWANAGE, UK",2023-04-17,55.0,49.0,4
"SWANAGE, UK",2023-04-18,56.0,45.0,4
"SWANAGE, UK",2023-04-19,59.0,47.0,4
"SWANAGE, UK",2023-04-20,52.0,44.0,4
"SWANAGE, UK",2023-04-21,53.0,42.0,4
"SWANAGE, UK",2023-04-22,57.0,39.0,4
"SWANAGE, UK",2023-04-23,56.0,48.0,4
"SWANAGE, UK",2023-04-24,51.0,42.0,4
"SWANAGE, UK",2023-04-25,52.0,42.0,4
