NAME,DATE,TMAX,TMIN,MONTH
"PRESTON MOOR PARK, UK",2023-03-06,43.0,39.0,3
"PRESTON MOOR PARK, UK",2023-03-07,39.0,27.0,3
"PRESTON MOOR PARK, UK",2023-03-08,37.0,27.0,3
"PRESTON MOOR PARK, UK",2023-03-09,44.0,33.0,3
"PRESTON MOOR PARK, UK",2023-03-10,49.0,32.0,3
"PRESTON MOOR PARK, UK",2023-03-11,55.0,27.0,3
"PRESTON MOOR PARK, UK",2023-03-12,53.0,35.0,3
"PRESTON MOOR PARK, UK",2023-03-13,42.0,48.0,3
"PRESTON MOOR PARK, UK",2023-03-14,50.0,32.0,3
"PRESTON MOOR PARK, UK",2023-03-15,53.0,26.0,3
"PRESTON MOOR PARK, UK",2023-03-16,59.0,33.0,3
"PRESTON MOOR PARK, UK",2023-03-17,58.0,47.0,3
"PRESTON MOOR PARK, UK",2023-03-18,51.0,47.0,3
"PRESTON MOOR PARK, UK",2023-03-19,57.0,43.0,3
"PRESTON MOOR PARK, UK",2023-03-20,54.0,42.0,3
"PRESTON MOOR PARK, UK",2023-03-21,57.0,49.0,3
"PRESTON MOOR PARK, UK",2023-03-22,57.0,46.0,3
"PRESTON MOOR PARK, UK",2023-03-23,57.0,45.0,3
"PRESTON MOOR PARK, UK",2023-03-24,53.0,45.0,3
"PRESTON MOOR PARK, UK",2023-03-25,50.0,46.0,3
"PRESTON MOOR PARK, UK",2023-03-26,51.0,40.0,3
"PRESTON MOOR PARK, UK",2023-03-27,52.0,34.0,3
"PRESTON MOOR PARK, UK",2023-03-28,59.0,38.0,3
"PRESTON MOOR PARK, UK",2023-03-29,58.0,44.0,3
"PRESTON MOOR PARK, UK",2023-03-30,54.0,48.0,3
"PRESTON MOOR PARK, UK",2023-03-31,51.0,48.0,3
"WRITTLE, UK",2023-03-01,48.0,38.0,3
"WRITTLE, UK",2023-03-02,44.0,30.0,3
"WRITTLE, UK",2023-03-03,45.0,32.0,3
"WRITTLE, UK",2023-03-04,42.0,39.0,3
"WRITTLE, UK",2023-03-05,48.0,37.0,3
"WRITTLE, UK",2023-03-06,42.0,27.0,3
"WRITTLE, UK",2023-03-07,38.0,34.0,3
"WRITTLE, UK",2023-03-08,45.0,26.0,3
"WRITTLE, UK",2023-03-09,42.0,33.0,3
"WRITTLE, UK",2023-03-10,51.0,36.0,3
"WRITTLE, UK",2023-03-11,57.0,24.0,3
"WRITTLE, UK",2023-03-12,60.0,31.0,3
"WRITTLE, UK",2023-03-13,48.0,50.0,3
"WRITTLE, UK",2023-03-14,49.0,36.0,3
"WRITTLE, UK",2023-03-15,57.0,27.0,3
"WRITTLE, UK",2023-03-16,56.0,38.0,3
"WRITTLE, UK",2023-03-17,55.0,48.0,3
"WRITTLE, UK",2023-03-18,52.0,44.0,3
"WRITTLE, UK",2023-03-19,55.0,41.0,3
"WRITTLE, UK",2023-03-20,59.0,43.0,3
"WRITTLE, UK",2023-03-21,60.0,48.0,3
"WRITTLE, UK",2023-03-22,60.0,49.0,3
"WRITTLE, UK",2023-03-23,59.0,47.0,3
"WRITTLE, UK",2023-03-24,57.0,45.0,3
"WRITTLE, UK",2023-03-25,47.0,45.0,3
"WRITTLE, UK",2023-03-26,50.0,43.0,3
"WRITTLE, UK",2023-03-27,52.0,31.0,3
"WRITTLE, UK",2023-03-28,59.0,33.0,3
"WRITTLE, UK",2023-03-29,62.0,43.0,3
"WRITTLE, UK",2023-03-30,54.0,51.0,3
"WRITTLE, UK",2023-03-31,50.0,50.0,3
"GOGERDDAN, UK",2023-03-01,48.0,41.0,3
"GOGERDDAN, UK",2023-03-02,42.0,40.0,3
"GOGERDDAN, UK",2023-03-03,44.0,24.0,3
"GOGERDDAN, UK",2023-03-04,45.0,33.0,3
"GOGERDDAN, UK",2023-03-05,48.0,37.0,3
"GOGERDDAN, UK",2023-03-06,44.0,40.0,3
"GOGERDDAN, UK",2023-03-07,38.0,34.0,3
"GOGERDDAN, UK",2023-03-08,43.0,30.0,3
"GOGERDDAN, UK",2023-03-09,45.0,34.0,3
"GOGERDDAN, UK",2023-03-10,50.0,34.0,3
"GOGERDDAN, UK",2023-03-11,55.0,28.0,3
"GOGERDDAN, UK",2023-03-12,53.0,39.0,3
"GOGERDDAN, UK",2023-03-13,47.0,50.0,3
"GOGERDDAN, UK",2023-03-14,52.0,38.0,3
"GOGERDDAN, UK",2023-03-15,54.0,30.0,3
"GOGERDDAN, UK",2023-03-16,60.0,39.0,3
"GOGERDDAN, UK",2023-03-17,54.0,50.0,3
"GOGERDDAN, UK",2023-03-18,52.0,47.0,3
"GOGERDDAN, UK",2023-03-19,56.0,42.0,3
"GOGERDDAN, UK",2023-03-20,55.0,43.0,3
"GOGERDDAN, UK",2023-03-21,57.0,50.0,3
"GOGERDDAN, UK",2023-03-22,57.0,45.0,3
"GOGERDDAN, UK",2023-03-23,56.0,46.0,3
"GOGERDDAN, UK",2023-03-24,53.0,46.0,3
"GOGERDDAN, UK",2023-03-25,52.0,47.0,3
"GOGERDDAN, UK",2023-03-26,52.0,46.0,3
"GOGERDDAN, UK",2023-03-27,55.0,30.0,3
"GOGERDDAN, UK",2023-03-28,57.0,43.0,3
"GOGERDDAN, UK",2023-03-29,57.0,47.0,3
"GOGERDDAN, UK",2023-03-30,52.0,50.0,3
"GOGERDDAN, UK",2023-03-31,58.0,49.0,3
"ROTHAMSTED, UK",2023-03-01,46.0,36.0,3
"ROTHAMSTED, UK",2023-03-02,41.0,35.0,3
"ROTHAMSTED, UK",2023-03-03,42.0,37.0,3
"ROTHAMSTED, UK",2023-03-04,39.0,38.0,3
"ROTHAMSTED, UK",2023-03-05,47.0,35.0,3
"ROTHAMSTED, UK",2023-03-06,40.0,29.0,3
"ROTHAMSTED, UK",2023-03-07,35.0,33.0,3
"ROTHAMSTED, UK",2023-03-08,45.0,28.0,3
"ROTHAMSTED, UK",2023-03-09,40.0,32.0,3
"ROTHAMSTED, UK",2023-03-10,48.0,33.0,3
"ROTHAMSTED, UK",2023-03-11,55.0,25.0,3
"ROTHAMSTED, UK",2023-03-12,56.0,34.0,3
"ROTHAMSTED, UK",2023-03-13,47.0,48.0,3
"ROTHAMSTED, UK",2023-03-14,48.0,34.0,3
"ROTHAMSTED, UK",2023-03-15,56.0,29.0,3
"ROTHAMSTED, UK",2023-03-16,57.0,36.0,3
"ROTHAMSTED, UK",2023-03-17,54.0,48.0,3
"ROTHAMSTED, UK",2023-03-18,50.0,47.0,3
"ROTHAMSTED, UK",2023-03-19,54.0,40.0,3
"ROTHAMSTED, UK",2023-03-20,58.0,42.0,3
"ROTHAMSTED, UK",2023-03-21,59.0,47.0,3
"ROTHAMSTED, UK",2023-03-22,57.0,49.0,3
"ROTHAMSTED, UK",2023-03-23,56.0,43.0,3
"ROTHAMSTED, UK",2023-03-24,56.0,42.0,3
"ROTHAMSTED, UK",2023-03-25,46.0,44.0,3
"ROTHAMSTED, UK",2023-03-26,49.0,42.0,3
"ROTHAMSTED, UK",2023-03-27,50.0,32.0,3
"ROTHAMSTED, UK",2023-03-28,54.0,37.0,3
"ROTHAMSTED, UK",2023-03-29,59.0,44.0,3
"ROTHAMSTED, UK",2023-03-30,55.0,49.0,3
"ROTHAMSTED, UK",2023-03-31,48.0,49.0,3
"ALDERGROVE, UK",2023-03-01,47.0,40.0,3
"ALDERGROVE, UK",2023-03-02,46.0,41.0,3
"ALDERGROVE, UK",2023-03-03,43.0,,3
"ALDERGROVE, UK",2023-03-04,44.0,,3
"ALDERGROVE, UK",2023-03-05,48.0,,3
"ALDERGROVE, UK",2023-03-06,45.0,,3
"ALDERGROVE, UK",2023-03-07,42.0,,3
"ALDERGROVE, UK",2023-03-08,40.0,,3
"ALDERGROVE, UK",2023-03-09,38.0,,3
"ALDERGROVE, UK",2023-03-10,43.0,,3
"ALDERGROVE, UK",2023-03-11,,,3
"ALDERGROVE, UK",2023-03-12,52.0,38.0,3
"ALDERGROVE, UK",2023-03-13,53.0,,3
"ALDERGROVE, UK",2023-03-14,43.0,,3
"ALDERGROVE, UK",2023-03-15,,,3
"ALDERGROVE, UK",2023-03-16,59.0,45.0,3
"ALDERGROVE, UK",2023-03-17,55.0,,3
"ALDERGROVE, UK",2023-03-18,51.0,,3
"ALDERGROVE, UK",2023-03-19,49.0,,3
"ALDERGROVE, UK",2023-03-20,58.0,42.0,3
"ALDERGROVE, UK",2023-03-21,56.0,,3
"ALDERGROVE, UK",2023-03-22,54.0,,3
"ALDERGROVE, UK",2023-03-23,55.0,40.0,3
"ALDERGROVE, UK",2023-03-24,52.0,43.0,3
"ALDERGROVE, UK",2023-03-25,54.0,,3
"ALDERGROVE, UK",2023-03-26,49.0,,3
"ALDERGROVE, UK",2023-03-27,50.0,,3
"ALDERGROVE, UK",2023-03-28,56.0,,3
"ALDERGROVE, UK",2023-03-29,58.0,,3
"ALDERGROVE, UK",2023-03-30,60.0,46.0,3
"ALDERGROVE, UK",2023-03-31,56.0,,3
"ABERPORTH, UK",2023-03-01,44.0,41.0,3
"ABERPORTH, UK",2023-03-02,40.0,39.0,3
"ABERPORTH, UK",2023-03-03,42.0,34.0,3
"ABERPORTH, UK",2023-03-04,44.0,37.0,3
"ABERPORTH, UK",2023-03-05,45.0,40.0,3
"ABERPORTH, UK",2023-03-06,42.0,40.0,3
"ABERPORTH, UK",2023-03-07,37.0,36.0,3
"ABERPORTH, UK",2023-03-08,47.0,33.0,3
"ABERPORTH, UK",2023-03-09,42.0,33.0,3
"ABERPORTH, UK",2023-03-10,49.0,35.0,3
"ABERPORTH, UK",2023-03-11,53.0,33.0,3
"ABERPORTH, UK",2023-03-12,53.0,37.0,3
"ABERPORTH, UK",2023-03-13,45.0,49.0,3
"ABERPORTH, UK",2023-03-14,49.0,38.0,3
"ABERPORTH, UK",2023-03-15,51.0,33.0,3
"ABERPORTH, UK",2023-03-16,55.0,38.0,3
"ABERPORTH, UK",2023-03-17,51.0,48.0,3
"ABERPORTH, UK",2023-03-18,51.0,47.0,3
"ABERPORTH, UK",2023-03-19,53.0,42.0,3
"ABERPORTH, UK",2023-03-20,54.0,42.0,3
"ABERPORTH, UK",2023-03-21,55.0,49.0,3
"ABERPORTH, UK",2023-03-22,56.0,43.0,3
"ABERPORTH, UK",2023-03-23,54.0,44.0,3
"ABERPORTH, UK",2023-03-24,53.0,44.0,3
"ABERPORTH, UK",2023-03-25,50.0,46.0,3
"ABERPORTH, UK",2023-03-26,49.0,43.0,3
"ABERPORTH, UK",2023-03-27,53.0,36.0,3
"ABERPORTH, UK",2023-03-28,55.0,43.0,3
"ABERPORTH, UK",2023-03-29,56.0,46.0,3
"ABERPORTH, UK",2023-03-30,49.0,48.0,3
"ABERPORTH, UK",2023-03-31,50.0,48.0,3
"LYNEHAM, UK",2023-03-01,45.0,36.0,3
"LYNEHAM, UK",2023-03-02,41.0,34.0,3
"LYNEHAM, UK",2023-03-03,40.0,33.0,3
"LYNEHAM, UK",2023-03-04,41.0,38.0,3
"LYNEHAM, UK",2023-03-05,47.0,35.0,3
"LYNEHAM, UK",2023-03-06,42.0,35.0,3
"LYNEHAM, UK",2023-03-07,35.0,33.0,3
"LYNEHAM, UK",2023-03-08,52.0,31.0,3
"LYNEHAM, UK",2023-03-09,40.0,32.0,3
"LYNEHAM, UK",2023-03-10,49.0,33.0,3
"LYNEHAM, UK",2023-03-11,56.0,29.0,3
"LYNEHAM, UK",2023-03-12,56.0,36.0,3
"LYNEHAM, UK",2023-03-13,49.0,48.0,3
"LYNEHAM, UK",2023-03-14,49.0,37.0,3
"LYNEHAM, UK",2023-03-15,53.0,30.0,3
"LYNEHAM, UK",2023-03-16,58.0,36.0,3
"LYNEHAM, UK",2023-03-17,57.0,47.0,3
"LYNEHAM, UK",2023-03-18,52.0,47.0,3
"LYNEHAM, UK",2023-03-19,53.0,38.0,3
"LYNEHAM, UK",2023-03-20,58.0,43.0,3
"LYNEHAM, UK",2023-03-21,57.0,47.0,3
"LYNEHAM, UK",2023-03-22,56.0,48.0,3
"LYNEHAM, UK",2023-03-23,54.0,43.0,3
"LYNEHAM, UK",2023-03-24,55.0,42.0,3
"LYNEHAM, UK",2023-03-25,48.0,43.0,3
"LYNEHAM, UK",2023-03-26,51.0,41.0,3
"LYNEHAM, UK",2023-03-27,50.0,37.0,3
"LYNEHAM, UK",2023-03-28,53.0,39.0,3
"LYNEHAM, UK",2023-03-29,58.0,44.0,3
"LYNEHAM, UK",2023-03-30,53.0,48.0,3
"LYNEHAM, UK",2023-03-31,52.0,48.0,3
"BUXTON, UK",2023-03-01,40.0,37.0,3
"BUXTON, UK",2023-03-02,40.0,36.0,3
"BUXTON, UK",2023-03-03,37.0,34.0,3
"BUXTON, UK",2023-03-04,39.0,34.0,3
"BUXTON, UK",2023-03-05,41.0,33.0,3
"BUXTON, UK",2023-03-06,38.0,33.0,3
"BUXTON, UK",2023-03-07,33.0,28.0,3
"BUXTON, UK",2023-03-08,32.0,24.0,3
"BUXTON, UK",2023-03-09,36.0,29.0,3
"BUXTON, UK",2023-03-10,43.0,29.0,3
"BUXTON, UK",2023-03-11,51.0,20.0,3
"BUXTON, UK",2023-03-12,49.0,32.0,3
"BUXTON, UK",2023-03-13,38.0,43.0,3
"BUXTON, UK",2023-03-14,47.0,32.0,3
"BUXTON, UK",2023-03-15,50.0,24.0,3
"BUXTON, UK",2023-03-16,54.0,33.0,3
"BUXTON, UK",2023-03-17,55.0,45.0,3
"BUXTON, UK",2023-03-18,47.0,46.0,3
"BUXTON, UK",2023-03-19,56.0,39.0,3
"BUXTON, UK",2023-03-20,53.0,40.0,3
"BUXTON, UK",2023-03-21,52.0,47.0,3
"BUXTON, UK",2023-03-22,51.0,44.0,3
"BUXTON, UK",2023-03-23,51.0,41.0,3
"BUXTON, UK",2023-03-24,48.0,41.0,3
"BUXTON, UK",2023-03-25,44.0,42.0,3
"BUXTON, UK",2023-03-26,46.0,36.0,3
"BUXTON, UK",2023-03-27,49.0,31.0,3
"BUXTON, UK",2023-03-28,54.0,35.0,3
"BUXTON, UK",2023-03-29,55.0,39.0,3
"BUXTON, UK",2023-03-30,50.0,45.0,3
"BUXTON, UK",2023-03-31,44.0,45.0,3
"ARMAGH, UK",2023-03-01,48.0,39.0,3
"ARMAGH, UK",2023-03-02,45.0,36.0,3
"ARMAGH, UK",2023-03-03,44.0,38.0,3
"ARMAGH, UK",2023-03-04,50.0,38.0,3
"ARMAGH, UK",2023-03-05,45.0,36.0,3
"ARMAGH, UK",2023-03-06,45.0,37.0,3
"ARMAGH, UK",2023-03-07,43.0,26.0,3
"ARMAGH, UK",2023-03-08,38.0,22.0,3
"ARMAGH, UK",2023-03-09,42.0,27.0,3
"ARMAGH, UK",2023-03-10,48.0,28.0,3
"ARMAGH, UK",2023-03-11,54.0,29.0,3
"ARMAGH, UK",2023-03-12,52.0,37.0,3
"ARMAGH, UK",2023-03-13,45.0,47.0,3
"ARMAGH, UK",2023-03-14,51.0,33.0,3
"ARMAGH, UK",2023-03-15,60.0,28.0,3
"ARMAGH, UK",2023-03-16,56.0,36.0,3
"ARMAGH, UK",2023-03-17,52.0,47.0,3
"ARMAGH, UK",2023-03-18,52.0,48.0,3
"ARMAGH, UK",2023-03-19,58.0,38.0,3
"ARMAGH, UK",2023-03-20,55.0,43.0,3
"ARMAGH, UK",2023-03-21,55.0,48.0,3
"ARMAGH, UK",2023-03-22,58.0,43.0,3
"ARMAGH, UK",2023-03-23,54.0,41.0,3
"ARMAGH, UK",2023-03-24,55.0,43.0,3
"ARMAGH, UK",2023-03-25,52.0,42.0,3
"ARMAGH, UK",2023-03-26,52.0,41.0,3
"ARMAGH, UK",2023-03-27,59.0,28.0,3
"ARMAGH, UK",2023-03-28,62.0,40.0,3
"ARMAGH, UK",2023-03-29,62.0,47.0,3
"ARMAGH, UK",2023-03-30,54.0,47.0,3
"ARMAGH, UK",2023-03-31,53.0,47.0,3
"SHEFFIELD, UK",2023-03-01,42.0,39.0,3
"SHEFFIELD, UK",2023-03-02,44.0,39.0,3
"SHEFFIELD, UK",2023-03-03,42.0,37.0,3
"SHEFFIELD, UK",2023-03-04,42.0,38.0,3
"SHEFFIELD, UK",2023-03-05,45.0,37.0,3
"SHEFFIELD, UK",2023-03-06,42.0,35.0,3
"SHEFFIELD, UK",2023-03-07,37.0,31.0,3
"SHEFFIELD, UK",2023-03-08,34.0,27.0,3
"SHEFFIELD, UK",2023-03-09,39.0,30.0,3
"SHEFFIELD, UK",2023-03-10,45.0,31.0,3
"SHEFFIELD, UK",2023-03-11,54.0,27.0,3
"SHEFFIELD, UK",2023-03-12,54.0,33.0,3
"SHEFFIELD, UK",2023-03-13,44.0,44.0,3
"SHEFFIELD, UK",2023-03-14,50.0,35.0,3
"SHEFFIELD, UK",2023-03-15,53.0,27.0,3
"SHEFFIELD, UK",2023-03-16,60.0,35.0,3
"SHEFFIELD, UK",2023-03-17,58.0,48.0,3
"SHEFFIELD, UK",2023-03-18,54.0,47.0,3
"SHEFFIELD, UK",2023-03-19,59.0,42.0,3
"SHEFFIELD, UK",2023-03-20,59.0,44.0,3
"SHEFFIELD, UK",2023-03-21,57.0,49.0,3
"SHEFFIELD, UK",2023-03-22,58.0,48.0,3
"SHEFFIELD, UK",2023-03-23,57.0,43.0,3
"SHEFFIELD, UK",2023-03-24,56.0,44.0,3
"SHEFFIELD, UK",2023-03-25,47.0,45.0,3
"SHEFFIELD, UK",2023-03-26,50.0,40.0,3
"SHEFFIELD, UK",2023-03-27,53.0,36.0,3
"SHEFFIELD, UK",2023-03-28,59.0,39.0,3
"SHEFFIELD, UK",2023-03-29,60.0,42.0,3
"SHEFFIELD, UK",2023-03-30,50.0,49.0,3
"SHEFFIELD, UK",2023-03-31,48.0,48.0,3
"CET CENTRAL ENGLAND, UK",2023-03-01,45.0,38.0,3
"CET CENTRAL ENGLAND, UK",2023-03-02,42.0,37.0,3
"CET CENTRAL ENGLAND, UK",2023-03-03,42.0,37.0,3
"CET CENTRAL ENGLAND, UK",2023-03-04,42.0,38.0,3
"CET CENTRAL ENGLAND, UK",2023-03-05,47.0,35.0,3
"CET CENTRAL ENGLAND, UK",2023-03-06,42.0,33.0,3
"CET CENTRAL ENGLAND, UK",2023-03-07,36.0,32.0,3
"CET CENTRAL ENGLAND, UK",2023-03-08,40.0,28.0,3
"CET CENTRAL ENGLAND, UK",2023-03-09,42.0,32.0,3
"CET CENTRAL ENGLAND, UK",2023-03-10,48.0,32.0,3
"CET CENTRAL ENGLAND, UK",2023-03-11,55.0,27.0,3
"CET CENTRAL ENGLAND, UK",2023-03-12,56.0,35.0,3
"CET CENTRAL ENGLAND, UK",2023-03-13,47.0,47.0,3
"CET CENTRAL ENGLAND, UK",2023-03-14,50.0,35.0,3
"CET CENTRAL ENGLAND, UK",2023-03-15,54.0,28.0,3
"CET CENTRAL ENGLAND, UK",2023-03-16,59.0,35.0,3
"CET CENTRAL ENGLAND, UK",2023-03-17,57.0,47.0,3
"CET CENTRAL ENGLAND, UK",2023-03-18,51.0,47.0,3
"CET CENTRAL ENGLAND, UK",2023-03-19,55.0,39.0,3
"CET CENTRAL ENGLAND, UK",2023-03-20,57.0,42.0,3
"CET CENTRAL ENGLAND, UK",2023-03-21,59.0,47.0,3
"CET CENTRAL ENGLAND, UK",2023-03-22,57.0,48.0,3
"CET CENTRAL ENGLAND, UK",2023-03-23,57.0,44.0,3
"CET CENTRAL ENGLAND, UK",2023-03-24,56.0,43.0,3
"CET CENTRAL ENGLAND, UK",2023-03-25,48.0,45.0,3
"CET CENTRAL ENGLAND, UK",2023-03-26,51.0,42.0,3
"CET CENTRAL ENGLAND, UK",2023-03-27,51.0,34.0,3
"CET CENTRAL ENGLAND, UK",2023-03-28,57.0,38.0,3
"CET CENTRAL ENGLAND, UK",2023-03-29,60.0,44.0,3
"CET CENTRAL ENGLAND, UK",2023-03-30,55.0,48.0,3
"CET CENTRAL ENGLAND, UK",2023-03-31,50.0,48.0,3
"BRADFORD, UK",2023-03-01,42.0,40.0,3
"BRADFORD, UK",2023-03-02,44.0,37.0,3
"BRADFORD, UK",2023-03-03,41.0,35.0,3
"BRADFORD, UK",2023-03-04,43.0,37.0,3
"BRADFORD, UK",2023-03-05,45.0,35.0,3
"BRADFORD, UK",2023-03-06,42.0,36.0,3
"BRADFORD, UK",2023-03-07,36.0,27.0,3
"BRADFORD, UK",2023-03-08,34.0,26.0,3
"BRADFORD, UK",2023-03-09,39.0,30.0,3
"BRADFORD, UK",2023-03-10,46.0,30.0,3
"BRADFORD, UK",2023-03-11,55.0,25.0,3
"BRADFORD, UK",2023-03-12,55.0,33.0,3
"BRADFORD, UK",2023-03-13,42.0,45.0,3
"BRADFORD, UK",2023-03-14,50.0,34.0,3
"BRADFORD, UK",2023-03-15,54.0,25.0,3
"BRADFORD, UK",2023-03-16,59.0,32.0,3
"BRADFORD, UK",2023-03-17,58.0,48.0,3
"BRADFORD, UK",2023-03-18,51.0,46.0,3
"BRADFORD, UK",2023-03-19,56.0,41.0,3
"BRADFORD, UK",2023-03-20,57.0,43.0,3
"BRADFORD, UK",2023-03-21,55.0,49.0,3
"BRADFORD, UK",2023-03-22,55.0,46.0,3
"BRADFORD, UK",2023-03-23,58.0,43.0,3
"BRADFORD, UK",2023-03-24,53.0,43.0,3
"BRADFORD, UK",2023-03-25,45.0,44.0,3
"BRADFORD, UK",2023-03-26,48.0,39.0,3
"BRADFORD, UK",2023-03-27,52.0,35.0,3
"BRADFORD, UK",2023-03-28,60.0,36.0,3
"BRADFORD, UK",2023-03-29,59.0,42.0,3
"BRADFORD, UK",2023-03-30,50.0,48.0,3
"BRADFORD, UK",2023-03-31,47.0,47.0,3
"SWANAGE, UK",2023-03-01,48.0,40.0,3
"SWANAGE, UK",2023-03-02,45.0,37.0,3
"SWANAGE, UK",2023-03-03,43.0,36.0,3
"SWANAGE, UK",2023-03-04,44.0,41.0,3
"SWANAGE, UK",2023-03-05,48.0,37.0,3
"SWANAGE, UK",2023-03-06,43.0,34.0,3
"SWANAGE, UK",2023-03-07,50.0,41.0,3
"SWANAGE, UK",2023-03-08,51.0,38.0,3
